■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2129,피아골,1955-09-23,"724,000",0.00%,"1,300,000",362,650,1,10,한국,한국,백호프로덕션,,,"드라마,전쟁",이강천,"노경희,김진규,허장강,이예춘"
2132,만추,1982-02-28,"709,000",0.00%,"3,564,000",361,"1,600",1,12,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",김수용,"정동환,김혜자"
2132,풍뎅이뎅이,2018-02-08,"2,527,000",0.00%,"2,527,000",361,361,4,48,한국,한국,"(주)디씨지플러스,(주)엔에이치씨미디어",(주)콘텐츠판다,전체관람가,애니메이션,이재한,
2134,MSFF2017 사랑에 관한 짧은 필름 3,,"2,156,500",0.00%,"2,156,500",360,360,1,3,한국,한국,,,,"멜로/로맨스,드라마",,
2134,붉은 비키니 무삭제판,2017-08-21,"1,853,000",0.00%,"1,853,000",360,360,20,21,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"멜로/로맨스,드라마",최무연,
2134,워낭소리,2009-01-15,"912,000",0.00%,"19,076,833,900",360,"2,934,795",1,13,한국,한국,스튜디오느림보,㈜인디스토리,전체관람가,다큐멘터리,이충렬,"최원균,이삼순,최종만,최종민,김민자"
2134,하더 데이 폴,,"1,084,000",0.00%,"1,084,000",360,360,1,10,미국,미국,,,,드라마,마크 로브슨,"험프리 보가트,로드 스테이거"
2134,한밤의 암살자,,"2,052,000",0.00%,"2,672,000",360,437,1,6,프랑스,"프랑스,이탈리아",,,,"스릴러,범죄,드라마",장 피에르 멜빌,"알랑 드롱,프랑스와 페리어"
2139,국경의 왕,2019-02-28,"2,230,400",0.00%,"2,230,400",359,359,1,8,한국,한국,,"무브먼트,독립영화전용관 인디스페이스",15세이상관람가,드라마,임정환,"김새벽,조현철,정혁기,박진수,이유진,임철,박상용,임정환,정혁기"
2140,SESIFF2018 아버지 학교,,"2,148,000",0.00%,"2,148,000",358,358,1,1,기타,기타,,,,기타,,
2140,배틀크릭,2018-07-06,"1,787,000",0.00%,"1,787,000",358,358,1,2,미국,미국,,제인앤유,15세이상관람가,"드라마,멜로/로맨스",앨리슨 이스트우드,"폴라 말콤슨,빌 스카스가드"
2140,잃어버린전설,,"716,000",0.00%,"6,587,000",358,"2,713",1,6,,,,,,,,
2140,키 라고,,"1,078,000",0.00%,"5,505,000",358,"2,432",1,10,미국,미국,,,,"범죄,스릴러",존 휴스턴,"험프리 보가트,에드워드 G. 로빈슨,로렌 바콜"
2144,왕자와 무희,,"996,000",0.00%,"8,372,000",357,"4,046",1,16,미국,"미국,영국",워너 브러더스 픽쳐스,,,"코미디,드라마",로렌스 올리비에,"리차드 와티스,데이빗 혼,제레미 스펜서,시빌 손다이크,로렌스 올리비에,마릴린 몬로"
2144,황혼의 결투,,"675,000",0.00%,"1,474,000",357,773,1,6,미국,미국,파라마운트 픽쳐스,,,"멜로/로맨스,서부극(웨스턴)",스튜어트 길모어,"조엘 맥크레,브라이언 던리비,소니 터프츠"
2146,눈을 감다 더 무비,,"3,531,000",0.00%,"3,531,000",355,355,3,3,한국,한국,,,15세이상관람가,"미스터리,스릴러",김솔매,"나현정,차선우"
2146,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,"1,818,000",0.00%,"3,296,535,700",355,"446,054",2,43,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
2148,백사부인,1960-10-02,"706,000",0.00%,"3,028,000",353,"1,514",1,10,한국,한국,신필름,,,"사극,공포(호러),멜로/로맨스",신상옥,"최은희,신성일"
2148,흐트러진 구름,,"2,213,000",0.00%,"6,444,000",353,"1,030",1,7,일본,일본,,,,드라마,나루세 미키오,"가야마 유조,츠카사 요코"
2150,금욕,1976-03-13,"1,868,000",0.00%,"1,868,000",352,352,1,6,한국,한국,남아진흥,,12세이상관람가,"드라마,멜로/로맨스",김수형,"이영옥,신성일"
2150,선물배달 우체국,,"2,112,000",0.00%,"2,112,000",352,352,1,3,스페인,스페인,,,,드라마,,
2150,킹콩,,"937,000",0.00%,"2,269,000",352,999,1,21,미국,미국,RKO 라디오 픽쳐스,,,"액션,공포(호러),어드벤처,판타지,스릴러","어니스트 B. 쇼드색,머리안 C. 쿠퍼","페이 레이,로버트 암스트롱,브루스 캐벗"
2153,더럽혀진 얼굴의 천사,,"1,057,000",0.00%,"1,057,000",351,351,1,10,미국,미국,,,,"범죄,드라마",마이클 커티즈,"제임스 카그니,팻 오브라이언,험프리 보가트"
2153,뷰티 앤 더 독스,,"1,730,000",0.00%,"1,730,000",351,351,1,4,기타,"기타,프랑스,스웨덴,노르웨이,카타르,스위스",,,,드라마,,
2153,쇼크 웨이브,2017-11-23,"2,654,500",0.00%,"2,654,500",351,351,4,75,중국,중국,,(주)선익필름,15세이상관람가,액션,구예도,"유덕화,강무,송가"
2156,두 엄마,2017-08-14,"1,794,000",0.00%,"1,794,000",350,350,20,22,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이도시,이민욱
2156,소통과 거짓말,2017-11-09,"2,328,000",0.00%,"3,441,600",350,537,9,101,한국,한국,프로젝트 잉여,무브먼트,청소년관람불가,드라마,이승원,"장선,김권후,김선영,박지훈,이승원"
2158,MSFF2017 희극지왕 2,,"2,086,000",0.00%,"2,086,000",349,349,1,3,한국,한국,,,,코미디,,
2158,물속에서 숨 쉬는 법,,"1,895,000",0.00%,"1,895,000",349,349,1,6,한국,한국,,,,드라마,고현석,"윤진,김현빈,박지수,오동민,장준휘,이상희"
2160,2018 중앙영화제 일출,,"1,740,000",0.00%,"1,740,000",348,348,2,3,한국,한국,,,,기타,,
2160,MSFF2018 4만번의 구타 1,,"2,055,600",0.00%,"2,055,600",348,348,1,3,한국,한국,,,,"액션,스릴러",,
2160,몽키 비지니스,,"706,000",0.00%,"706,000",348,348,1,17,미국,미국,이십세기폭스코리아(주),,,"SF,코미디",하워드 혹스,"캐리 그랜트,진저 로저스"
2160,아이언맨 3,2013-04-25,"2,895,500",0.00%,"70,809,259,500",348,"9,001,679",2,12,미국,미국,파라마운트 픽쳐스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),12세이상관람가,"액션,어드벤처,SF",쉐인 블랙,"로버트 다우니 주니어,기네스 팰트로우,벤 킹슬리,가이 피어스,레베카 홀,폴 베타니,존 파브로"
2160,위대한 유산,,"696,000",0.00%,"5,637,000",348,"2,726",1,14,영국,영국,,,,드라마,데이빗 린,"존 밀스,발레리 홉슨"
2165,쥬발,,"658,000",0.00%,"1,231,000",347,647,1,6,미국,미국,,,,서부극(웨스턴),델머 데이비스,"글렌 포드,어네스트 보그나인"
2165,콜드 마운틴,2004-02-20,"942,000",0.00%,"343,717,000",347,"54,014",1,9,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라,"니콜 키드먼,주드 로,르네 젤위거"
2165,톡식 어벤져,2018-10-13,"3,616,500",0.00%,"3,616,500",347,347,8,49,미국,미국,,C 무비,15세이상관람가,"뮤지컬,코미디,공포(호러)",닉 모리스,
2168,MSFF2017 4만번의 구타 2,,"2,069,000",0.00%,"2,069,000",346,346,1,3,한국,한국,,,,"액션,스릴러",,
2168,도쿄 연애사건,2017-01-18,"2,535,500",0.00%,"2,535,500",346,346,16,85,일본,일본,,(주)브리즈픽처스,청소년관람불가,코미디,야마우치 켄지,"후키코시 미츠루,안도 와코,키시이 유키노,이시바시 케이"
2170,사랑의 슬픔 애수,2000-04-22,"1,274,000",0.00%,"1,586,000",344,448,1,10,미국,미국,콜럼비아 트라이스타,콜럼비아 트라이스타,18세관람가,"멜로/로맨스,전쟁",닐 조단,"랄프 파인즈,줄리안 무어"
2171,MSFF2017 비정성시 4,,"2,047,000",0.00%,"2,047,000",343,343,1,3,한국,한국,,,,드라마,,
2172,감시자들,2013-07-03,"2,856,000",0.00%,"39,383,018,179",342,"5,508,359",1,2,한국,한국,영화사 집,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션","조의석,김병서","설경구,정우성,한효주,진경,이준호,임달화,손민석,김대진,이태형,이동휘,이화정,김진곤,박지훈,김지훈,신성일,변요한,정우근,장원형,장유리,조도연,지영준,한영주,문성렬,박영진,박지연,백동현,신경철,이가람,이상민,김병옥,윤돈선,강신하,이동진"
2172,하이 시에라,,"1,222,000",0.00%,"1,813,000",342,439,1,13,미국,미국,,,,"범죄,드라마",라울 월쉬,"아이다 루피노,험프리 보가트"
2174,아프리칸 닥터,2016-11-03,"2,288,000",0.00%,"16,129,500",341,"2,518",1,10,프랑스,프랑스,,M&M 인터내셔널,12세이상관람가,"코미디,드라마",줄리앙 람발디,"마크 진가,아이사 마이가,조나단 랑베르,루퍼스"
2174,어벤져스: 에이지 오브 울트론,2015-04-23,"2,951,000",0.00%,"88,585,537,366",341,"10,494,840",1,7,미국,미국,,"월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아(주)",12세이상관람가,"액션,어드벤처,판타지,SF",조스 웨던,"로버트 다우니 주니어,크리스 헴스워스,마크 러팔로,크리스 에반스,스칼렛 요한슨,제레미 레너,돈 치들,애런 존슨,엘리자베스 올슨,폴 베타니,코비 스멀더스,제임스 스페이더,사무엘 L. 잭슨,수현"
2176,검은 사제들,2015-11-05,"2,352,500",0.00%,"42,410,940,592",340,"5,443,049",1,5,한국,한국,영화사 집,(주)씨제이이엔엠,15세이상관람가,"미스터리,드라마",장재현,"김윤석,강동원,박소담,김병옥,김의성,이호재,남일우,김동현,김미영,김혜민,박지수,송선찬,이상민,이승훈,이현우,손종학,조수향,남문철,김수진,민진웅"
2177,사랑의 전주곡,,"678,000",0.00%,"3,590,000",339,"1,790",1,24,미국,미국,,,,"코미디,멜로/로맨스",월터 랭,"스펜서 트레이시,캐서린 헵번"
2178,아워 바디,2019-09-26,"2,266,700",0.00%,"2,266,700",338,338,1,3,한국,한국,한국영화아카데미,(주)영화사 진진,15세이상관람가,드라마,한가람,"최희서,안지혜,김정영,이재인,노수산나,오동민,최준영,김사권,금새록,장준휘,김세정,임지형,김민엽,신미영,전두현,이나윤,김대중,하승연,이규현,김다희,박스테파니,유수민,나경진,차승한,심윤려,윤혜리,고원필,장미지,이승민,임찬상,진은영,강효원,안근호,양다희,박진수,박인선,박종현,전두현,이용규,김소희,김지은,안은표,윤혜인,장연주,정상헌,정인성,정인영,황다희,전민율,전지율,정상비,정재민,김대종,김성휘,김수지,김연진,노민철,배태준,신진아,안연제,이윤희,임재민,전경찬,최지선,하정은,홍이나,김진영,김하은,김지영,윤혜인,주동일,최다빈,고성광,김광직,노혜진,양상훈,이상덕,이진주,임정화,조은정,박수현,박지수,박호경,강호석,도지현,우수민,정혜선,이현수,정상헌,정지현,이규진,차승한,공시연,권오현,김주일,김진영,손지은,이현경,장미지,조은비,최우식,김동성,김진형,윤혜인,장미지,박선우,최이다,김영록"
2179,베르나데트의 노래,,"674,000",0.00%,"7,129,000",337,"3,267",1,8,미국,미국,,,,드라마,헨리 킹,"제니퍼 존스,찰스 빅포드"
2180,바람이 데려다줄 거야,,"1,646,000",0.00%,"1,646,000",336,336,2,4,기타,"기타,프랑스,아랍에미리트연합국정부",,,,드라마,,
2180,착한 친구엄마,2018-10-08,"1,778,000",0.00%,"1,778,000",336,336,19,20,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,이유나
2182,MSFF2017 비정성시 2,,"1,996,000",0.00%,"1,996,000",334,334,1,3,한국,한국,,,,드라마,,
2182,유관순,,"668,000",0.00%,"1,592,000",334,796,1,8,한국,한국,,,,드라마,윤봉춘,"도금봉,한은진"
2184,돼지꿈,,"638,000",0.00%,"638,000",333,333,1,6,한국,한국,,,,,한형모,"문정숙,허장강"
2185,MSFF2017 희극지왕 1,,"1,984,500",0.00%,"1,984,500",332,332,1,3,한국,한국,,,,코미디,,
2185,MSFF2018 비정성시 2,,"1,979,900",0.00%,"1,979,900",332,332,1,3,한국,한국,,,,드라마,,
2187,시암,2017-07-27,"1,810,000",0.00%,"1,810,000",329,329,5,37,태국,태국,,봄바람영화사,15세이상관람가,공포(호러),파이라크 쿰완,
2188,특별한 날,,"2,046,000",0.00%,"2,750,000",328,450,7,24,이탈리아,"이탈리아,캐나다",,,,기타,에토르 스콜라,"소피아 로렌,마르첼로 마스트로얀니"
2189,사랑받지 못한 여자,2017-01-24,"2,097,000",0.00%,"2,097,000",327,327,14,19,한국,한국,(주)케이피필름,(주)모멘텀엔터테인먼트,청소년관람불가,"드라마,멜로/로맨스",노진수,"김화연,신원호,윤예희,오동석,이광호,이상우"
2190,SESIFF2017 먹고사는 백만가지 방법,,"2,590,000",0.00%,"2,590,000",326,326,2,2,기타,기타,,,,기타,,
2190,광란의 사랑,1991-03-16,"1,969,000",0.00%,"3,681,000",326,571,1,6,미국,미국,,,연소자관람불가,"드라마,범죄",데이빗 린치,"니콜라스 케이지,로라 던"
2192,근거리 연애,2017-09-10,"1,821,500",0.00%,"1,821,500",325,325,4,14,일본,일본,,(주)엔케이컨텐츠,15세이상관람가,멜로/로맨스,쿠마자와 나오토,"야마시타 토모히사,고마츠 나나,미즈카와 아사미"
2192,오아시스 세탁소,2018-05-09,"827,500",0.00%,"827,500",325,325,1,24,한국,한국,주식회사 씨엠닉스,주식회사 씨엠닉스,12세이상관람가,드라마,권중목,"조준형,문상희,정래석,이재훤,정혜지,이혜성,차명욱,최상민,김명애,김양지,허정진,김예원,이창배,김나경,김강수,김나경,김나연,김민수,김민지,김소영,김유나,김은빈,김지웅,김정은,김진아,김현옥,박소희,박은미,박현주,신서영,신아라,이산,이나경,이민영,이보람,이윤정,이지은,이지은,이하은,이희연,최영심,최윤영,최지원,홍수현"
2194,눈사람 노먼,,"1,932,000",0.00%,"1,932,000",322,322,1,3,일본,일본,,,,애니메이션,,
2194,당신이 떠난 후,,"649,000",0.00%,"2,971,000",322,"1,129",1,17,미국,미국,,,,"드라마,전쟁",존 크롬웰,"클로데트 콜베트,제니퍼 존스"
2194,복수는 나의것,,"2,357,000",0.00%,"2,357,000",322,322,1,2,일본,일본,,,,"범죄,드라마",이마무라 쇼헤이,"키요카와 니지코,미쿠니 렌타로,미야코 쵸쵸,오가타 켄"
2194,설리: 허드슨강의 기적,2016-09-28,"2,576,000",0.00%,"5,236,746,754",322,"627,424",1,1,미국,미국,,워너브러더스 코리아(주),12세이상관람가,드라마,클린트 이스트우드,"톰 행크스,아론 에크하트,로라 린니"
2194,시니어 재즈 밴드,2017-10-01,"644,000",0.00%,"644,000",322,322,1,5,일본,일본,,(주)에이앤비픽쳐스,12세이상관람가,드라마,미야타케 유이,"미야시타 토모미,카와하라 사부,토쿠이 유"
2199,굿모닝 맨하탄,2014-02-06,"2,399,800",0.00%,"227,400,800",321,"31,655",1,12,인도,인도,,(주)인벤트스톤,전체관람가,"코미디,드라마",가우리 신드,"스리데비,아딜 후세인"
2199,블루,,"1,925,000",0.00%,"1,925,000",321,321,1,3,호주,호주,,,,다큐멘터리,,
2199,야공작,2017-06-01,"1,852,000",0.00%,"1,852,000",321,321,1,31,중국,"중국,프랑스",,(주)액티버스엔터테인먼트,15세이상관람가,"멜로/로맨스,드라마",다이 시지에,"유역비,여명,유엽,여소군"
2202,DIMA 방송보도제작과 영상제 ‘추억이 오네요’ 2부,,"1,920,000",0.00%,"1,920,000",320,320,1,2,한국,한국,,,,기타,,
2202,바그다드 카페 : 디렉터스컷,2016-07-14,"2,751,000",0.00%,"151,063,809",320,"20,634",1,8,독일,"독일,미국",,"주식회사 왓챠,(주)팝엔터테인먼트",15세이상관람가,"코미디,드라마",퍼시 애들론,"마리안느 세이지브레트,CCH 파운더,잭 팰런스,크리스틴 카우프먼"
2202,영광의 길,,"640,000",0.00%,"3,041,000",320,"1,518",1,10,미국,미국,,,,"드라마,전쟁",스탠리 큐브릭,
2205,실종: 비밀의 소녀,2018-04-26,"2,656,100",0.00%,"2,656,100",319,319,5,35,노르웨이,노르웨이,,브릿지웍스 엔터테인먼트(주),15세이상관람가,"범죄,드라마,스릴러",칼 크리스티안 라베,
2205,황색리본,,"631,000",0.00%,"4,920,000",319,"2,300",1,8,미국,미국,,,,"드라마,서부극(웨스턴)",존 포드,"존 웨인,조안나 드루"
2207,블루 발렌타인,2012-05-31,"2,338,700",0.00%,"120,581,700",318,"15,900",1,11,미국,미국,,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",데릭 시엔프랜스,"라이언 고슬링,미쉘 윌리엄스"
2207,살인나비를 쫓는 여자,1979-12-08,"2,687,500",0.00%,"2,687,500",318,318,1,4,한국,한국,(주)우진필림,,국민학생관람불가,"드라마,멜로/로맨스",김기영,"김자옥,김정철,김 만,남궁원"
2207,황금시대,2014-10-16,"1,471,500",0.00%,"101,729,600",318,"14,176",1,25,중국,중국,,판씨네마(주),12세이상관람가,드라마,허안화,"탕웨이,풍소봉,왕지문"
2210,MSFF2017 희극지왕 3,,"1,903,000",0.00%,"1,903,000",317,317,1,3,한국,한국,,,,코미디,,
2210,야반가성,1996-01-27,"1,946,000",0.00%,"1,991,000",317,326,1,38,홍콩,홍콩,,,중학생이상관람가,"멜로/로맨스,드라마",우인태,"오천련,장국영,황뢰"
2212,스타트렉 비욘드,2016-08-17,"2,857,000",0.00%,"10,193,232,820",316,"1,157,472",2,4,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,SF",저스틴 린,"크리스 파인,사이먼 페그,조 샐다나,재커리 퀸토,칼 어번,안톤 옐친,존 조,이드리스 엘바,소피아 부텔라"
2212,알라모,,"606,000",0.00%,"5,886,000",316,"2,752",1,10,미국,미국,,,,전쟁,존 웨인,"존 웨인,리차드 위드마크,프랭키 아발론"
2212,천주정,2014-03-27,"1,753,000",0.00%,"50,480,000",316,"6,545",1,22,중국,중국,,(주)에스와이코마드,청소년관람불가,"액션,드라마",지아 장 커,"강무,왕보강,자오 타오"
2215,MSFF2017 비정성시 1,,"1,961,000",0.00%,"1,961,000",315,315,1,4,한국,한국,,,,드라마,,
2215,마중: 커피숍 난동 수다 사건,2018-05-17,"2,481,500",0.00%,"2,481,500",315,315,6,57,한국,한국,"자메이크 필름,(주)콘텐츠윙",(주)콘텐츠윙,15세이상관람가,"코미디,드라마",임혜영,"김준한,류대식,문웅기,성기국,송준영,정재영,차지훈,이새롬,이주영"
